X,Y
0.66,-0.47
0.67,-0.47
0.68,-0.47
0.69,-0.47
0.7,-0.47
0.71,-0.47
0.72,-0.47
0.73,-0.47
0.74,-0.47
0.75,-0.47
0.76,-0.47
0.77,-0.47
0.78,-0.47
0.79,-0.47
0.8,-0.47
0.81,-0.47
0.82,-0.47
0.83,-0.47
0.84,-0.47
0.85,-0.47
0.86,-0.47
0.87,-0.47
0.88,-0.47
0.89,-0.47
0.9,-0.47
0.91,-0.47
0.92,-0.47
0.93,-0.47
0.94,-0.47
0.95,-0.47
0.96,-0.47
0.97,-0.47
0.98,-0.47
0.99,-0.47
1,-0.47
1.01,-0.47
1.02,-0.47
1.03,-0.47
1.04,-0.47
1.05,-0.47
1.06,-0.47
1.07,-0.47
1.08,-0.47
1.09,-0.47
1.1,-0.47
1.11,-0.47
1.12,-0.47
1.13,-0.47
1.14,-0.47
1.15,-0.47
1.16,-0.47
1.17,-0.47
1.18,-0.47
1.19,-0.47
1.2,-0.47
1.21,-0.47
1.22,-0.47
1.23,-0.47
1.24,-0.47
1.25,-0.47
1.26,-0.47
1.27,-0.47
1.28,-0.47
1.29,-0.47
1.3,-0.47
1.31,-0.47
1.32,-0.47
1.33,-0.47
1.34,-0.47
1.35,-0.47
1.36,-0.47
1.37,-0.47
1.38,-0.47
1.39,-0.47
1.4,-0.47
1.41,-0.47
1.42,-0.47
1.43,-0.47
1.44,-0.47
1.45,-0.47
1.46,-0.47
1.47,-0.47
1.48,-0.47
1.49,-0.47
1.5,-0.47
1.51,-0.47
1.52,-0.47
1.53,-0.47
1.54,-0.47
1.55,-0.47
1.56,-0.47
1.57,-0.47
1.58,-0.47
1.59,-0.47
1.6,-0.47
1.61,-0.47
1.62,-0.47
1.63,-0.47
1.64,-0.47
1.65,-0.47
1.66,-0.47
1.67,-0.47
1.68,-0.47
1.69,-0.47
1.7,-0.47
1.71,-0.47
1.72,-0.47
1.73,-0.47
1.74,-0.47
1.75,-0.47
1.76,-0.47
1.77,-0.47
1.78,-0.47
1.79,-0.47
1.8,-0.47
1.81,-0.47
1.82,-0.47
1.83,-0.47
1.84,-0.47
1.85,-0.47
1.86,-0.47
1.87,-0.47
1.88,-0.47
1.89,-0.47
1.9,-0.47
1.91,-0.47
1.92,-0.47
1.93,-0.47
1.94,-0.47
1.95,-0.47
1.96,-0.47
1.97,-0.47
1.98,-0.47
1.99,-0.47
-2,-0.46
-1.99,-0.46
-1.98,-0.46
-1.97,-0.46
-1.96,-0.46
-1.95,-0.46
-1.94,-0.46
-1.93,-0.46
-1.92,-0.46
-1.91,-0.46
-1.9,-0.46
-1.89,-0.46
-1.88,-0.46
-1.87,-0.46
-1.86,-0.46
-1.85,-0.46
-1.84,-0.46
-1.83,-0.46
-1.82,-0.46
-1.81,-0.46
-1.8,-0.46
-1.79,-0.46
-1.78,-0.46
-1.77,-0.46
-1.76,-0.46
-1.75,-0.46
-1.74,-0.46
-1.73,-0.46
-1.72,-0.46
-1.71,-0.46
-1.7,-0.46
-1.69,-0.46
-1.68,-0.46
-1.67,-0.46
-1.66,-0.46
-1.65,-0.46
-1.64,-0.46
-1.63,-0.46
-1.62,-0.46
-1.61,-0.46
-1.6,-0.46
-1.59,-0.46
-1.58,-0.46
-1.57,-0.46
-1.56,-0.46
-1.55,-0.46
-1.54,-0.46
-1.53,-0.46
-1.52,-0.46
-1.51,-0.46
-1.5,-0.46
-1.49,-0.46
-1.48,-0.46
-1.47,-0.46
-1.46,-0.46
-1.45,-0.46
-1.44,-0.46
-1.43,-0.46
-1.42,-0.46
-1.41,-0.46
-1.4,-0.46
-1.39,-0.46
-1.38,-0.46
-1.37,-0.46
-1.36,-0.46
-1.35,-0.46
-1.34,-0.46
-1.33,-0.46
-1.32,-0.46
-1.31,-0.46
-1.3,-0.46
-1.29,-0.46
-1.28,-0.46
-1.27,-0.46
-1.26,-0.46
-1.25,-0.46
-1.24,-0.46
-1.23,-0.46
-1.22,-0.46
-1.21,-0.46
-1.2,-0.46
-1.19,-0.46
-1.18,-0.46
-1.17,-0.46
-1.16,-0.46
-1.15,-0.46
-1.14,-0.46
-1.13,-0.46
-1.12,-0.46
-1.11,-0.46
-1.1,-0.46
-1.09,-0.46
-1.08,-0.46
-1.07,-0.46
-1.06,-0.46
-1.05,-0.46
-1.04,-0.46
-1.03,-0.46
-1.02,-0.46
-1.01,-0.46
-1,-0.46
-0.99,-0.46
-0.98,-0.46
-0.97,-0.46
-0.96,-0.46
-0.95,-0.46
-0.94,-0.46
-0.93,-0.46
-0.92,-0.46
-0.91,-0.46
-0.9,-0.46
-0.89,-0.46
-0.88,-0.46
-0.87,-0.46
-0.86,-0.46
-0.85,-0.46
-0.84,-0.46
-0.83,-0.46
-0.82,-0.46
-0.81,-0.46
-0.8,-0.46
-0.79,-0.46
-0.78,-0.46
-0.77,-0.46
-0.76,-0.46
-0.75,-0.46
-0.74,-0.46
-0.73,-0.46
-0.72,-0.46
-0.71,-0.46
-0.7,-0.46
-0.69,-0.46
-0.68,-0.46
-0.67,-0.46
-0.66,-0.46
-0.65,-0.46
-0.64,-0.46
-0.63,-0.46
-0.62,-0.46
-0.61,-0.46
-0.6,-0.46
-0.59,-0.46
-0.58,-0.46
-0.57,-0.46
-0.56,-0.46
-0.55,-0.46
-0.54,-0.46
-0.53,-0.46
-0.52,-0.46
-0.51,-0.46
-0.5,-0.46
-0.49,-0.46
-0.48,-0.46
-0.47,-0.46
-0.46,-0.46
-0.45,-0.46
-0.44,-0.46
-0.43,-0.46
-0.42,-0.46
-0.41,-0.46
-0.4,-0.46
-0.39,-0.46
-0.38,-0.46
-0.37,-0.46
-0.36,-0.46
-0.35,-0.46
-0.34,-0.46
-0.33,-0.46
-0.32,-0.46
-0.31,-0.46
-0.3,-0.46
-0.29,-0.46
-0.28,-0.46
-0.27,-0.46
-0.26,-0.46
-0.25,-0.46
-0.24,-0.46
-0.23,-0.46
-0.22,-0.46
-0.21,-0.46
-0.2,-0.46
-0.19,-0.46
-0.18,-0.46
-0.17,-0.46
-0.16,-0.46
-0.15,-0.46
-0.14,-0.46
-0.13,-0.46
-0.12,-0.46
-0.11,-0.46
-0.1,-0.46
-0.09,-0.46
-0.08,-0.46
-0.07,-0.46
-0.06,-0.46
-0.05,-0.46
-0.04,-0.46
-0.03,-0.46
-0.02,-0.46
-0.01,-0.46
2.08167e-016,-0.46
0.01,-0.46
0.02,-0.46
0.03,-0.46
0.04,-0.46
0.05,-0.46
0.06,-0.46
0.07,-0.46
0.08,-0.46
0.09,-0.46
0.1,-0.46
0.11,-0.46
0.12,-0.46
0.13,-0.46
0.14,-0.46
0.15,-0.46
0.16,-0.46
0.17,-0.46
0.18,-0.46
0.19,-0.46
0.2,-0.46
0.21,-0.46
0.22,-0.46
0.23,-0.46
0.24,-0.46
0.25,-0.46
0.26,-0.46
0.27,-0.46
0.28,-0.46
0.29,-0.46
0.3,-0.46
0.31,-0.46
0.32,-0.46
0.33,-0.46
0.34,-0.46
0.35,-0.46
0.36,-0.46
0.37,-0.46
0.38,-0.46
0.39,-0.46
0.4,-0.46
0.41,-0.46
0.42,-0.46
0.43,-0.46
0.44,-0.46
0.45,-0.46
0.46,-0.46
0.47,-0.46
0.48,-0.46
0.49,-0.46
0.5,-0.46
0.51,-0.46
0.52,-0.46
0.53,-0.46
0.54,-0.46
0.55,-0.46
0.56,-0.46
0.57,-0.46
0.58,-0.46
0.59,-0.46
0.6,-0.46
0.61,-0.46
0.62,-0.46
0.63,-0.46
0.64,-0.46
0.65,-0.46
0.66,-0.46
0.67,-0.46
0.68,-0.46
0.69,-0.46
0.7,-0.46
0.71,-0.46
0.72,-0.46
0.73,-0.46
0.74,-0.46
0.75,-0.46
0.76,-0.46
0.77,-0.46
0.78,-0.46
0.79,-0.46
0.8,-0.46
0.81,-0.46
0.82,-0.46
0.83,-0.46
0.84,-0.46
0.85,-0.46
0.86,-0.46
0.87,-0.46
0.88,-0.46
0.89,-0.46
0.9,-0.46
0.91,-0.46
0.92,-0.46
0.93,-0.46
0.94,-0.46
0.95,-0.46
0.96,-0.46
0.97,-0.46
0.98,-0.46
0.99,-0.46
1,-0.46
1.01,-0.46
1.02,-0.46
1.03,-0.46
1.04,-0.46
1.05,-0.46
1.06,-0.46
1.07,-0.46
1.08,-0.46
1.09,-0.46
1.1,-0.46
1.11,-0.46
1.12,-0.46
1.13,-0.46
1.14,-0.46
1.15,-0.46
1.16,-0.46
1.17,-0.46
1.18,-0.46
1.19,-0.46
1.2,-0.46
1.21,-0.46
1.22,-0.46
1.23,-0.46
1.24,-0.46
1.25,-0.46
1.26,-0.46
1.27,-0.46
1.28,-0.46
1.29,-0.46
1.3,-0.46
1.31,-0.46
1.32,-0.46
1.33,-0.46
1.34,-0.46
1.35,-0.46
1.36,-0.46
1.37,-0.46
1.38,-0.46
1.39,-0.46
1.4,-0.46
1.41,-0.46
1.42,-0.46
1.43,-0.46
1.44,-0.46
1.45,-0.46
1.46,-0.46
1.47,-0.46
1.48,-0.46
1.49,-0.46
1.5,-0.46
1.51,-0.46
1.52,-0.46
1.53,-0.46
1.54,-0.46
1.55,-0.46
1.56,-0.46
1.57,-0.46
1.58,-0.46
1.59,-0.46
1.6,-0.46
1.61,-0.46
1.62,-0.46
1.63,-0.46
1.64,-0.46
1.65,-0.46
1.66,-0.46
1.67,-0.46
1.68,-0.46
1.69,-0.46
1.7,-0.46
1.71,-0.46
1.72,-0.46
1.73,-0.46
1.74,-0.46
1.75,-0.46
1.76,-0.46
1.77,-0.46
1.78,-0.46
1.79,-0.46
1.8,-0.46
1.81,-0.46
1.82,-0.46
1.83,-0.46
1.84,-0.46
1.85,-0.46
1.86,-0.46
1.87,-0.46
1.88,-0.46
1.89,-0.46
1.9,-0.46
1.91,-0.46
1.92,-0.46
1.93,-0.46
1.94,-0.46
1.95,-0.46
1.96,-0.46
1.97,-0.46
1.98,-0.46
1.99,-0.46
-2,-0.45
-1.99,-0.45
-1.98,-0.45
-1.97,-0.45
-1.96,-0.45
-1.95,-0.45
-1.94,-0.45
-1.93,-0.45
-1.92,-0.45
-1.91,-0.45
-1.9,-0.45
-1.89,-0.45
-1.88,-0.45
-1.87,-0.45
-1.86,-0.45
-1.85,-0.45
-1.84,-0.45
-1.83,-0.45
-1.82,-0.45
-1.81,-0.45
-1.8,-0.45
-1.79,-0.45
-1.78,-0.45
-1.77,-0.45
-1.76,-0.45
-1.75,-0.45
-1.74,-0.45
-1.73,-0.45
-1.72,-0.45
-1.71,-0.45
-1.7,-0.45
-1.69,-0.45
-1.68,-0.45
-1.67,-0.45
-1.66,-0.45
-1.65,-0.45
-1.64,-0.45
-1.63,-0.45
-1.62,-0.45
-1.61,-0.45
-1.6,-0.45
-1.59,-0.45
-1.58,-0.45
-1.57,-0.45
-1.56,-0.45
-1.55,-0.45
-1.54,-0.45
-1.53,-0.45
-1.52,-0.45
-1.51,-0.45
-1.5,-0.45
-1.49,-0.45
-1.48,-0.45
-1.47,-0.45
-1.46,-0.45
-1.45,-0.45
-1.44,-0.45
-1.43,-0.45
-1.42,-0.45
-1.41,-0.45
-1.4,-0.45
-1.39,-0.45
-1.38,-0.45
-1.37,-0.45
-1.36,-0.45
-1.35,-0.45
-1.34,-0.45
-1.33,-0.45
-1.32,-0.45
-1.31,-0.45
-1.3,-0.45
-1.29,-0.45
-1.28,-0.45
-1.27,-0.45
-1.26,-0.45
-1.25,-0.45
-1.24,-0.45
-1.23,-0.45
-1.22,-0.45
-1.21,-0.45
-1.2,-0.45
-1.19,-0.45
-1.18,-0.45
-1.17,-0.45
-1.16,-0.45
-1.15,-0.45
-1.14,-0.45
-1.13,-0.45
-1.12,-0.45
-1.11,-0.45
-1.1,-0.45
-1.09,-0.45
-1.08,-0.45
-1.07,-0.45
-1.06,-0.45
-1.05,-0.45
-1.04,-0.45
-1.03,-0.45
-1.02,-0.45
-1.01,-0.45
-1,-0.45
-0.99,-0.45
-0.98,-0.45
-0.97,-0.45
-0.96,-0.45
-0.95,-0.45
-0.94,-0.45
-0.93,-0.45
-0.92,-0.45
-0.91,-0.45
-0.9,-0.45
-0.89,-0.45
-0.88,-0.45
-0.87,-0.45
-0.86,-0.45
-0.85,-0.45
-0.84,-0.45
-0.83,-0.45
-0.82,-0.45
-0.81,-0.45
-0.8,-0.45
-0.79,-0.45
-0.78,-0.45
-0.77,-0.45
-0.76,-0.45
-0.75,-0.45
-0.74,-0.45
-0.73,-0.45
-0.72,-0.45
-0.71,-0.45
-0.7,-0.45
-0.69,-0.45
-0.68,-0.45
-0.67,-0.45
-0.66,-0.45
-0.65,-0.45
-0.64,-0.45
-0.63,-0.45
-0.62,-0.45
-0.61,-0.45
-0.6,-0.45
-0.59,-0.45
-0.58,-0.45
-0.57,-0.45
-0.56,-0.45
-0.55,-0.45
-0.54,-0.45
-0.53,-0.45
-0.52,-0.45
-0.51,-0.45
-0.5,-0.45
-0.49,-0.45
-0.48,-0.45
-0.47,-0.45
-0.46,-0.45
-0.45,-0.45
-0.44,-0.45
-0.43,-0.45
-0.42,-0.45
-0.41,-0.45
-0.4,-0.45
-0.39,-0.45
-0.38,-0.45
-0.37,-0.45
-0.36,-0.45
-0.35,-0.45
-0.34,-0.45
-0.33,-0.45
-0.32,-0.45
-0.31,-0.45
-0.3,-0.45
-0.29,-0.45
-0.28,-0.45
-0.27,-0.45
-0.26,-0.45
-0.25,-0.45
-0.24,-0.45
-0.23,-0.45
-0.22,-0.45
-0.21,-0.45
-0.2,-0.45
-0.19,-0.45
-0.18,-0.45
-0.17,-0.45
-0.16,-0.45
-0.15,-0.45
-0.14,-0.45
-0.13,-0.45
-0.12,-0.45
-0.11,-0.45
-0.1,-0.45
-0.09,-0.45
-0.08,-0.45
-0.07,-0.45
-0.06,-0.45
-0.05,-0.45
-0.04,-0.45
-0.03,-0.45
-0.02,-0.45
-0.01,-0.45
2.08167e-016,-0.45
0.01,-0.45
0.02,-0.45
0.03,-0.45
0.04,-0.45
0.05,-0.45
0.06,-0.45
0.07,-0.45
0.08,-0.45
0.09,-0.45
0.1,-0.45
0.11,-0.45
0.12,-0.45
0.13,-0.45
0.14,-0.45
0.15,-0.45
0.16,-0.45
0.17,-0.45
0.18,-0.45
0.19,-0.45
0.2,-0.45
0.21,-0.45
0.22,-0.45
0.23,-0.45
0.24,-0.45
0.25,-0.45
0.26,-0.45
0.27,-0.45
0.28,-0.45
0.29,-0.45
0.3,-0.45
0.31,-0.45
0.32,-0.45
0.33,-0.45
0.34,-0.45
0.35,-0.45
0.36,-0.45
0.37,-0.45
0.38,-0.45
0.39,-0.45
0.4,-0.45
0.41,-0.45
0.42,-0.45
0.43,-0.45
0.44,-0.45
0.45,-0.45
0.46,-0.45
0.47,-0.45
0.48,-0.45
0.49,-0.45
0.5,-0.45
0.51,-0.45
0.52,-0.45
0.53,-0.45
0.54,-0.45
0.55,-0.45
0.56,-0.45
0.57,-0.45
0.58,-0.45
0.59,-0.45
0.6,-0.45
0.61,-0.45
0.62,-0.45
0.63,-0.45
0.64,-0.45
0.65,-0.45
0.66,-0.45
0.67,-0.45
0.68,-0.45
0.69,-0.45
0.7,-0.45
0.71,-0.45
0.72,-0.45
0.73,-0.45
0.74,-0.45
0.75,-0.45
0.76,-0.45
0.77,-0.45
0.78,-0.45
0.79,-0.45
0.8,-0.45
0.81,-0.45
0.82,-0.45
0.83,-0.45
0.84,-0.45
0.85,-0.45
0.86,-0.45
0.87,-0.45
0.88,-0.45
0.89,-0.45
0.9,-0.45
0.91,-0.45
0.92,-0.45
0.93,-0.45
0.94,-0.45
0.95,-0.45
0.96,-0.45
0.97,-0.45
0.98,-0.45
0.99,-0.45
1,-0.45
1.01,-0.45
1.02,-0.45
1.03,-0.45
1.04,-0.45
1.05,-0.45
1.06,-0.45
1.07,-0.45
1.08,-0.45
1.09,-0.45
1.1,-0.45
1.11,-0.45
1.12,-0.45
1.13,-0.45
1.14,-0.45
1.15,-0.45
1.16,-0.45
1.17,-0.45
1.18,-0.45
1.19,-0.45
1.2,-0.45
1.21,-0.45
1.22,-0.45
1.23,-0.45
1.24,-0.45
1.25,-0.45
1.26,-0.45
1.27,-0.45
1.28,-0.45
1.29,-0.45
1.3,-0.45
1.31,-0.45
1.32,-0.45
1.33,-0.45
1.34,-0.45
1.35,-0.45
1.36,-0.45
1.37,-0.45
1.38,-0.45
1.39,-0.45
1.4,-0.45
1.41,-0.45
1.42,-0.45
1.43,-0.45
1.44,-0.45
1.45,-0.45
1.46,-0.45
1.47,-0.45
1.48,-0.45
1.49,-0.45
1.5,-0.45
1.51,-0.45
1.52,-0.45
1.53,-0.45
1.54,-0.45
1.55,-0.45
1.56,-0.45
1.57,-0.45
1.58,-0.45
1.59,-0.45
1.6,-0.45
1.61,-0.45
1.62,-0.45
1.63,-0.45
1.64,-0.45
1.65,-0.45
1.66,-0.45
1.67,-0.45
1.68,-0.45
1.69,-0.45
1.7,-0.45
1.71,-0.45
1.72,-0.45
1.73,-0.45
1.74,-0.45
1.75,-0.45
1.76,-0.45
1.77,-0.45
1.78,-0.45
1.79,-0.45
1.8,-0.45
1.81,-0.45
1.82,-0.45
1.83,-0.45
1.84,-0.45
1.85,-0.45
1.86,-0.45
1.87,-0.45
1.88,-0.45
1.89,-0.45
1.9,-0.45
1.91,-0.45
1.92,-0.45
1.93,-0.45
1.94,-0.45
1.95,-0.45
1.96,-0.45
1.97,-0.45
1.98,-0.45
1.99,-0.45
-2,-0.44
-1.99,-0.44
-1.98,-0.44
-1.97,-0.44
-1.96,-0.44
-1.95,-0.44
-1.94,-0.44
-1.93,-0.44
-1.92,-0.44
-1.91,-0.44
-1.9,-0.44
-1.89,-0.44
-1.88,-0.44
-1.87,-0.44
-1.86,-0.44
-1.85,-0.44
-1.84,-0.44
-1.83,-0.44
-1.82,-0.44
-1.81,-0.44
-1.8,-0.44
-1.79,-0.44
-1.78,-0.44
-1.77,-0.44
-1.76,-0.44
-1.75,-0.44
-1.74,-0.44
-1.73,-0.44
-1.72,-0.44
-1.71,-0.44
-1.7,-0.44
-1.69,-0.44
-1.68,-0.44
-1.67,-0.44
-1.66,-0.44
-1.65,-0.44
-1.64,-0.44
-1.63,-0.44
-1.62,-0.44
-1.61,-0.44
-1.6,-0.44
-1.59,-0.44
-1.58,-0.44
-1.57,-0.44
-1.56,-0.44
-1.55,-0.44
-1.54,-0.44
-1.53,-0.44
-1.52,-0.44
-1.51,-0.44
-1.5,-0.44
-1.49,-0.44
-1.48,-0.44
-1.47,-0.44
-1.46,-0.44
-1.45,-0.44
-1.44,-0.44
-1.43,-0.44
-1.42,-0.44
-1.41,-0.44
-1.4,-0.44
-1.39,-0.44
-1.38,-0.44
-1.37,-0.44
-1.36,-0.44
-1.35,-0.44
-1.34,-0.44
-1.33,-0.44
-1.32,-0.44
-1.31,-0.44
-1.3,-0.44
-1.29,-0.44
-1.28,-0.44
-1.27,-0.44
-1.26,-0.44
-1.25,-0.44
-1.24,-0.44
-1.23,-0.44
-1.22,-0.44
-1.21,-0.44
-1.2,-0.44
-1.19,-0.44
-1.18,-0.44
-1.17,-0.44
-1.16,-0.44
-1.15,-0.44
-1.14,-0.44
-1.13,-0.44
-1.12,-0.44
-1.11,-0.44
-1.1,-0.44
-1.09,-0.44
-1.08,-0.44
-1.07,-0.44
-1.06,-0.44
-1.05,-0.44
-1.04,-0.44
-1.03,-0.44
-1.02,-0.44
-1.01,-0.44
-1,-0.44
-0.99,-0.44
-0.98,-0.44
-0.97,-0.44
-0.96,-0.44
-0.95,-0.44
-0.94,-0.44
-0.93,-0.44
-0.92,-0.44
-0.91,-0.44
-0.9,-0.44
-0.89,-0.44
-0.88,-0.44
-0.87,-0.44
-0.86,-0.44
-0.85,-0.44
-0.84,-0.44
-0.83,-0.44
-0.82,-0.44
-0.81,-0.44
-0.8,-0.44
-0.79,-0.44
-0.78,-0.44
-0.77,-0.44
-0.76,-0.44
-0.75,-0.44
-0.74,-0.44
-0.73,-0.44
-0.72,-0.44
-0.71,-0.44
-0.7,-0.44
-0.69,-0.44
-0.68,-0.44
-0.67,-0.44
-0.66,-0.44
-0.65,-0.44
-0.64,-0.44
-0.63,-0.44
-0.62,-0.44
-0.61,-0.44
-0.6,-0.44
-0.59,-0.44
-0.58,-0.44
-0.57,-0.44
-0.56,-0.44
-0.55,-0.44
-0.54,-0.44
-0.53,-0.44
-0.52,-0.44
-0.51,-0.44
-0.5,-0.44
-0.49,-0.44
-0.48,-0.44
-0.47,-0.44
-0.46,-0.44
-0.45,-0.44
-0.44,-0.44
-0.43,-0.44
-0.42,-0.44
-0.41,-0.44
-0.4,-0.44
-0.39,-0.44
-0.38,-0.44
-0.37,-0.44
-0.36,-0.44
-0.35,-0.44
-0.34,-0.44
-0.33,-0.44
-0.32,-0.44
-0.31,-0.44
-0.3,-0.44
-0.29,-0.44
-0.28,-0.44
-0.27,-0.44
-0.26,-0.44
-0.25,-0.44
-0.24,-0.44
-0.23,-0.44
-0.22,-0.44
-0.21,-0.44
-0.2,-0.44
-0.19,-0.44
-0.18,-0.44
-0.17,-0.44
-0.16,-0.44
-0.15,-0.44
-0.14,-0.44
-0.13,-0.44
-0.12,-0.44
-0.11,-0.44
-0.1,-0.44
-0.09,-0.44
-0.08,-0.44
-0.07,-0.44
-0.06,-0.44
-0.05,-0.44
-0.04,-0.44
-0.03,-0.44
-0.02,-0.44
-0.01,-0.44
2.08167e-016,-0.44
0.01,-0.44
0.02,-0.44
0.03,-0.44
0.04,-0.44
0.05,-0.44
0.06,-0.44
0.07,-0.44
0.08,-0.44
0.09,-0.44
0.1,-0.44
0.11,-0.44
0.12,-0.44
0.13,-0.44
0.14,-0.44
0.15,-0.44
0.16,-0.44
0.17,-0.44
0.18,-0.44
0.19,-0.44
0.2,-0.44
0.21,-0.44
0.22,-0.44
0.23,-0.44
0.24,-0.44
0.25,-0.44
0.26,-0.44
0.27,-0.44
0.28,-0.44
0.29,-0.44
0.3,-0.44
0.31,-0.44
0.32,-0.44
0.33,-0.44
0.34,-0.44
0.35,-0.44
0.36,-0.44
0.37,-0.44
0.38,-0.44
0.39,-0.44
0.4,-0.44
0.41,-0.44
0.42,-0.44
0.43,-0.44
0.44,-0.44
0.45,-0.44
0.46,-0.44
0.47,-0.44
0.48,-0.44
0.49,-0.44
0.5,-0.44
0.51,-0.44
0.52,-0.44
0.53,-0.44
0.54,-0.44
0.55,-0.44
0.56,-0.44
0.57,-0.44
0.58,-0.44
0.59,-0.44
0.6,-0.44
0.61,-0.44
0.62,-0.44
0.63,-0.44
0.64,-0.44
0.65,-0.44
0.66,-0.44
0.67,-0.44
0.68,-0.44
0.69,-0.44
0.7,-0.44
0.71,-0.44
0.72,-0.44
0.73,-0.44
0.74,-0.44
0.75,-0.44
0.76,-0.44
0.77,-0.44
0.78,-0.44
0.79,-0.44
0.8,-0.44
0.81,-0.44
0.82,-0.44
0.83,-0.44
0.84,-0.44
0.85,-0.44
0.86,-0.44
0.87,-0.44
0.88,-0.44
0.89,-0.44
0.9,-0.44
0.91,-0.44
0.92,-0.44
0.93,-0.44
0.94,-0.44
0.95,-0.44
0.96,-0.44
0.97,-0.44
0.98,-0.44
0.99,-0.44
1,-0.44
1.01,-0.44
1.02,-0.44
1.03,-0.44
1.04,-0.44
1.05,-0.44
1.06,-0.44
1.07,-0.44
1.08,-0.44
1.09,-0.44
1.1,-0.44
1.11,-0.44
1.12,-0.44
1.13,-0.44
1.14,-0.44
1.15,-0.44
1.16,-0.44
1.17,-0.44
1.18,-0.44
1.19,-0.44
1.2,-0.44
1.21,-0.44
1.22,-0.44
1.23,-0.44
1.24,-0.44
1.25,-0.44
1.26,-0.44
1.27,-0.44
1.28,-0.44
1.29,-0.44
1.3,-0.44
1.31,-0.44
1.32,-0.44
1.33,-0.44
1.34,-0.44
1.35,-0.44
1.36,-0.44
1.37,-0.44
1.38,-0.44
1.39,-0.44
1.4,-0.44
1.41,-0.44
1.42,-0.44
1.43,-0.44
1.44,-0.44
1.45,-0.44
1.46,-0.44
1.47,-0.44
1.48,-0.44
1.49,-0.44
1.5,-0.44
1.51,-0.44
1.52,-0.44
1.53,-0.44
1.54,-0.44
1.55,-0.44
1.56,-0.44
1.57,-0.44
1.58,-0.44
1.59,-0.44
1.6,-0.44
1.61,-0.44
1.62,-0.44
1.63,-0.44
1.64,-0.44
1.65,-0.44
1.66,-0.44
1.67,-0.44
1.68,-0.44
1.69,-0.44
1.7,-0.44
1.71,-0.44
1.72,-0.44
1.73,-0.44
1.74,-0.44
1.75,-0.44
1.76,-0.44
1.77,-0.44
1.78,-0.44
1.79,-0.44
1.8,-0.44
1.81,-0.44
1.82,-0.44
1.83,-0.44
1.84,-0.44
1.85,-0.44
1.86,-0.44
1.87,-0.44
1.88,-0.44
1.89,-0.44
1.9,-0.44
1.91,-0.44
1.92,-0.44
1.93,-0.44
1.94,-0.44
1.95,-0.44
1.96,-0.44
1.97,-0.44
1.98,-0.44
1.99,-0.44
-2,-0.43
-1.99,-0.43
-1.98,-0.43
-1.97,-0.43
-1.96,-0.43
-1.95,-0.43
-1.94,-0.43
-1.93,-0.43
-1.92,-0.43
-1.91,-0.43
-1.9,-0.43
-1.89,-0.43
-1.88,-0.43
-1.87,-0.43
-1.86,-0.43
-1.85,-0.43
-1.84,-0.43
-1.83,-0.43
-1.82,-0.43
-1.81,-0.43
-1.8,-0.43
-1.79,-0.43
-1.78,-0.43
-1.77,-0.43
-1.76,-0.43
-1.75,-0.43
-1.74,-0.43
-1.73,-0.43
-1.72,-0.43
-1.71,-0.43
-1.7,-0.43
-1.69,-0.43
-1.68,-0.43
-1.67,-0.43
-1.66,-0.43
-1.65,-0.43
-1.64,-0.43
-1.63,-0.43
-1.62,-0.43
-1.61,-0.43
-1.6,-0.43
-1.59,-0.43
-1.58,-0.43
-1.57,-0.43
-1.56,-0.43
-1.55,-0.43
-1.54,-0.43
-1.53,-0.43
-1.52,-0.43
-1.51,-0.43
-1.5,-0.43
-1.49,-0.43
-1.48,-0.43
-1.47,-0.43
-1.46,-0.43
-1.45,-0.43
-1.44,-0.43
-1.43,-0.43
-1.42,-0.43
-1.41,-0.43
-1.4,-0.43
-1.39,-0.43
-1.38,-0.43
-1.37,-0.43
-1.36,-0.43
-1.35,-0.43
-1.34,-0.43
-1.33,-0.43
-1.32,-0.43
-1.31,-0.43
-1.3,-0.43
-1.29,-0.43
-1.28,-0.43
-1.27,-0.43
-1.26,-0.43
-1.25,-0.43
-1.24,-0.43
-1.23,-0.43
-1.22,-0.43
-1.21,-0.43
-1.2,-0.43
-1.19,-0.43
-1.18,-0.43
-1.17,-0.43
-1.16,-0.43
-1.15,-0.43
-1.14,-0.43
-1.13,-0.43
-1.12,-0.43
-1.11,-0.43
-1.1,-0.43
-1.09,-0.43
-1.08,-0.43
-1.07,-0.43
-1.06,-0.43
-1.05,-0.43
-1.04,-0.43
-1.03,-0.43
-1.02,-0.43
-1.01,-0.43
-1,-0.43
-0.99,-0.43
-0.98,-0.43
-0.97,-0.43
-0.96,-0.43
-0.95,-0.43
-0.94,-0.43
-0.93,-0.43
-0.92,-0.43
-0.91,-0.43
-0.9,-0.43
-0.89,-0.43
-0.88,-0.43
-0.87,-0.43
-0.86,-0.43
-0.85,-0.43
-0.84,-0.43
-0.83,-0.43
-0.82,-0.43
-0.81,-0.43
-0.8,-0.43
-0.79,-0.43
-0.78,-0.43
-0.77,-0.43
-0.76,-0.43
-0.75,-0.43
-0.74,-0.43
-0.73,-0.43
-0.72,-0.43
-0.71,-0.43
-0.7,-0.43
-0.69,-0.43
-0.68,-0.43
-0.67,-0.43
-0.66,-0.43
-0.65,-0.43
-0.64,-0.43
-0.63,-0.43
-0.62,-0.43
-0.61,-0.43
